"attribute_id","option_id","store_id","value"
"171","4554","0","8.19"""
"171","4555","0","7.625"
"171","4557","0","8.38"
"171","4559","0","8.88"
"171","4560","0","8.2"
"171","4562","0","ABEC7"
"171","4563","0","ABEC5"
"171","4564","0","ABEC 7'5"
"171","4565","0","ABEC 5'5"
"171","4566","0","ABEC3"
"171","4567","0","SL-SL"
"171","4568","0","GOLD-BLK"
"171","4569","0","34"
"171","4571","0","WHT LILA"
"171","4572","0","WHT -RED"
"171","4573","0","WHT BLUE"
"171","4574","0","WHT BROW"
"171","4575","0","MATTBLUE"
"171","4576","0","GR-SIL"
"171","4581","0","136"
"171","4584","0","128"
"171","4586","0","146"
"171","4588","0","SEMI GLO"
"171","4589","0","GLOSS BL"
"171","4590","0","36LHD9T"
"171","4592","0","4M"
"171","4593","0","4L"
"171","4595","0","3M"
"171","4596","0","3L"
"171","4598","0","19.6"
"171","4599","0","4XL"
"171","4600","0","2L"
"171","4601","0","300 ML"
"171","4602","0","BL-M615"
"171","4603","0","BR-4600"
"171","4604","0","11-36T"
"171","4605","0","T"
"171","4606","0","9"""
"171","4607","0","50-90LBS"
"171","4608","0","30-50LBS"
"171","4609","0","0-30LBS"
"171","4611","0","RED-ORA"
"171","4612","0","BLK WD"
"171","4613","0","RED-SIL"
"171","4614","0","GR-WHT"
"171","4615","0","BR-WHT"
"171","4616","0","TOR-WHT"
"171","4617","0","CL-WHT"
"171","4618","0","BL-WHT"
"171","4619","0","POMEGRAN"
"171","4620","0","RASPBERR"
"171","4621","0","LEMONADE"
"171","4622","0","TRIBERRY"
"171","4623","0","MELON"
"171","4624","0","APPLE"
"171","4625","0","KIWI"
"171","4626","0","NACTARS"
"171","4627","0","PINEAPPL"
"171","4628","0","STRAWBER"
"171","4629","0","sublime"
"171","4630","0","LOVE"
"171","4631","0","OUTRAGE"
"171","4632","0","BEAN"
"171","4633","0","jet"
"171","4634","0","MANDARIN"
"171","4635","0","40G"
"171","4636","0","45G"
"171","4638","0","60ML"
"171","4639","0","65G"
"171","4642","0","51"
"171","4643","0","52.5MM"
"171","4644","0","58MM"
"171","4645","0","TRIBAL"
"171","4646","0","8MM"
"171","4647","0","COPPER-"
"171","4648","0","BLK/WHT"
"171","4649","0","BL-WH"
"171","4650","0","SL-PUR"
"171","4651","0","PI-BLK"
"171","4652","0","1IN"
"171","4653","0","20*20'"
"171","4654","0","'31.8*15"
"171","4655","0","110"
"171","4656","0","43-44"
"171","4657","0","42-43"
"171","4658","0","8 INCH"
"171","4659","0","93*72'"
"171","4660","0","PD-R550"
"171","4661","0","PD-5700-"
"171","4662","0","PD-9000"
"171","4663","0","7.82"
"171","4667","0","8.862"
"171","4669","0","8.475"
"171","4670","0","60*9"""
"171","4671","0","SINGLE"
"171","4672","0","1.25"""
"171","4673","0","1.125"""
"171","4674","0","YEL-RED"
"171","4675","0","2XL 43+"
"171","4676","0","XL 40-43"
"171","4677","0","L37-40CM"
"171","4678","0","35-37CM"
"171","4679","0","33-35CM"
"171","4680","0","RIS0001"
"171","4681","0","250CM"
"171","4682","0","200CM"
"171","4683","0","L-24"
"171","4684","0","M-18"
"171","4685","0","S-12"
"171","4686","0","L - 24"""
"171","4687","0","M - 18"""
"171","4688","0","S - 12"""
"171","4689","0","RCX5"
"171","4690","0","4 IN TIN"
"171","4691","0","6C"
"171","4692","0","5C"
"171","4693","0","4C"
"171","4695","0","27OZ"
"171","4696","0","21OZ"
"171","4697","0","6 PACK"
"171","4698","0","10MM-9'"
"171","4699","0","15 FOOT"
"171","4700","0","8"""
"171","4701","0","NEONORG"
"171","4702","0","2-5 YEAR"
"171","4707","0","GLOWDARK"
"171","4708","0","85LINKS"
"171","4709","0","HIGH YEL"
"171","4710","0","14MM 36H"
"171","4711","0","20""*2.3"""
"171","4712","0","20""X2.35"
"171","4714","0","18PC"
"171","4715","0","16PC"
"171","4716","0","8PC"
"171","4717","0","8PCS"
"171","4718","0","1PC"
"171","4719","0","S4"
"171","4720","0","84MM"
"171","4721","0","78MM"
"171","4722","0","76MM"
"171","4723","0","54-58CM"
"171","4724","0","58-61CM"
"171","4725","0","48-52CM"
"171","4726","0","4+"
"171","4727","0","2+"
"171","4728","0","1+"
"171","4729","0","SIL-BLK"
"171","4730","0","CL-AQUA"
"171","4731","0","BL-MIRRO"
"171","4732","0","PINK-AQU"
"171","4733","0","BL-CLEAR"
"171","4734","0","SMOKE-CL"
"171","4735","0","GR"
"171","4736","0","510MM"
"171","4737","0","GRN- BLK"
"171","4738","0","4MM*30M"
"171","4739","0","15MM"
"171","4740","0","PFP-5"
"171","4741","0","PMP-4"
"171","4742","0","WH"
"171","4744","0","52MM*2"
"171","4745","0","80MM*2"
"171","4746","0","12 IN"
"171","4747","0","PK-PK"
"171","4749","0","39508"
"171","4750","0","WATERMEL"
"171","4751","0","GRAPFRUT"
"171","4752","0","PEACH TE"
"171","4753","0","LEMON"
"171","4754","0","PEANUT"
"171","4755","0","SALTED"
"171","4756","0","STRABERR"
"171","4758","0","50G"
"171","4759","0","80G"
"171","4760","0","BK-YL-GN"
"171","4762","0","155"
"171","4763","0","11749"
"171","4764","0","BB90/95"
"171","4766","0","2.4"
"171","4767","0","29X2.0"
"171","4768","0","29 X 2.2"
"171","4769","0","31.5X7.7"
"171","4770","0","GRY-GRN"
"171","4771","0","YEL-BLU"
"171","4772","0","24X24"
"171","4773","0","PUR-BLK"
"171","4774","0","8 BIKE"
"171","4775","0","RED & WH"
"171","4776","0","35MM"
"171","4777","0","MULTI MI"
"171","4778","0","SIL-MIRR"
"171","4779","0","BLK-SMOK"
"171","4780","0","15.5 IN"
"171","4781","0","BK-BL"
"171","4782","0","BK-GY-WT"
"171","4783","0","120X31.8"
"171","4784","0","PK-65"
"171","4785","0","BR-M375"
"171","4786","0","2MM"
"171","4787","0","4.8"
"171","4789","0","S S"
"171","4790","0","CAMO"
"171","4791","0","L - 7MM"
"171","4792","0","S - 7MM"
"171","4793","0","S - 5MM"
"171","4794","0","XL - 7MM"
"171","4795","0","NB-516"
"171","4796","0","CHOC"
"171","4797","0","EACH"
"171","4798","0","5CM*5M"
"171","4799","0","SIZE 3"
"171","4800","0","BK-WT-SI"
"171","4801","0","WT-WL-BK"
"171","4802","0","SIZE 5"
"171","4803","0","SIZE5"
"171","4804","0","SIZE 7"
"171","4805","0","TUR-SIL"
"171","4806","0","SIL-SIL"
"171","4807","0","GOLD-SL"
"171","4808","0","BLK-LIME"
"171","4809","0","BLK-TURQ"
"171","4810","0","ORG-BLK"
"171","4811","0","LIME-BLK"
"171","4812","0","BL-BLACK"
"171","4813","0","ANTHRACI"
"171","4814","0","21X4"
"171","4815","0","20X3X1.5"
"171","4816","0","5 IN"
"171","4817","0","47CM"
"171","4819","0","265MM"
"171","4820","0","61MM"
"171","4821","0","7.7""X31"""
"171","4822","0","COP-BLK"
"171","4823","0","18*2.125"
"171","4824","0","20*2.30'"
"171","4825","0","20*2.20'"
"171","4826","0","8 YEARS"
"171","4827","0","4.5"""
"171","4828","0","META-BLK"
"171","4829","0","METAL-BL"
"171","4830","0","20L"
"171","4831","0","25L"
"171","4834","0","METAL"
"171","4836","0","25.4MM"
"171","4837","0","1.02L"
"171","4838","0","95X39X32"
"171","4839","0","98X40X32"
"171","4840","0","NAT BLUE"
"171","4841","0","HIG/FAR"
"171","4842","0","LOW/FAR"
"171","4843","0","TL-5C"
"171","4844","0","M3*.5*7M"
"171","4845","0","EFD3500F"
"171","4846","0","m3"
"171","4847","0","NYLON"
"171","4848","0","8.06"
"171","4851","0","st"
"171","4853","0","SS"
"171","4854","0","27 OZ"
"171","4855","0","SMALLA"
"171","4856","0","COMPACT"
"171","4857","0","SR-1"
"171","4858","0","MAT GREY"
"171","4859","0","BLK RED"
"171","4860","0","600 ML"
"171","4861","0","43778"
"171","4862","0","43715"
"171","4863","0","43810"
"171","4864","0","43779"
"171","4865","0","43747"
"171","4866","0","43716"
"171","4868","0","43683"
"171","4876","0","64GB"
"171","4877","0","8C"
"171","4878","0","3C"
"171","4879","0","KT-DP58"
"171","4880","0","KT-DP48"
"171","4881","0","46-50"
"171","4882","0","56-61"
"171","4883","0","MD/LG"
"171","4885","0","31.8MM"
"171","4886","0","XL-120CU"
"171","4887","0","L-95CU"
"171","4888","0","BLK-ORG"
"171","4889","0","BLK-TEL"
"171","4890","0","BLK-WHTE"
"171","4891","0","130/130"
"171","4892","0","130/130'"
"171","4893","0","9.5MM"
"171","4894","0","38645"
"171","4895","0","M4*6MM"
"171","4896","0","B197T"
"171","4897","0","LG1+"
"171","4898","0","PMP-3"
"171","4899","0","NEON GRN"
"171","4900","0","PRP-GRN"
"171","4901","0","B-W-Y"
"171","4902","0","BK-WT-YL"
"171","4903","0","4 PACK"
"171","4904","0","3 PACK"
"171","4905","0","2 PACK"
"171","4906","0","22OZ"
"171","4907","0","RED GREY"
"171","4908","0","RED SIL"
"171","4909","0","BLK SIL"
"171","4910","0","BLK WHT"
"171","4911","0","WHT YEL"
"171","4912","0","BLK ORG"
"171","4913","0","M-XXL"
"171","4914","0","XS-S"
"171","4915","0","SIL-BERY"
"171","4916","0","5MM-M"
"171","4917","0","5MM-L"
"171","4918","0","11'SR"
"171","4919","0","SR-1S"
"171","4920","0","142MM"
"171","4921","0","KOBZA"
"171","4922","0","DITCHBU"
"171","4923","0","BARRACO"
"171","4924","0","16 IN"
"171","4926","0","220 MM"
"171","4927","0","CHOCOLAT"
"171","4928","0","PEA BUTR"
"171","4929","0","MACCHIAT"
"171","4931","0","7.775"
"171","4932","0","7.875 FU"
"171","4933","0","8.0 FUL"
"171","4934","0","7.625 FU"
"171","4935","0","7.75 FUL"
"171","4936","0","8.125"
"171","4938","0","43746"
"171","4939","0","43809"
"171","4940","0","41609"
"171","4941","0","42339"
"171","4942","0","43682"
"171","4943","0","43807"
"171","4944","0","125"
"171","4945","0","RAW DIE"
"171","4946","0","175/22"
"171","4947","0","THOR"
"171","4948","0","SPIDERMA"
"171","4949","0","IRONMAN"
"171","4950","0","HULK"
"171","4951","0","CPT AMER"
"171","4952","0","TEL-CHR"
"171","4953","0","GOLD-CHR"
"171","4954","0","BLK-CHR"
"171","4955","0","TEL-PNK"
"171","4956","0","VORTEX"
"171","4957","0","AVLAN"
"171","4958","0","AVLANC"
"171","4959","0","slv-blu"
"171","4960","0","58-61"
"171","4961","0","55-58"
"171","4963","0","15-39"
"171","4964","0","710 ML"
"171","4965","0","158"
"171","4966","0","97"
"171","4967","0","164"
"171","4968","0","96"
"171","4969","0","94"
"171","4970","0","67"
"171","4971","0","65"
"171","4972","0","7/8 SPD"
"171","4973","0","6/7/8 SP"
"171","4974","0","116 LINK"
"171","4975","0","50M"
"171","4976","0","122.5/73"
"171","4977","0","68MM-121"
"171","4978","0","60'2"
"171","4979","0","BLK MAT"
"171","4980","0","XLARG-38"
"171","4981","0","SMALL-32"
"171","4982","0","MED-34"
"171","4983","0","LARG-36"
"171","4984","0","FAT"
"171","4985","0","CARVE"
"171","4986","0","9.5, 41"
"171","4987","0","9, 40.5"
"171","4988","0","8.5, 40"
"171","4989","0","8, 39.5"
"171","4990","0","12 TO 15"
"171","4993","0","12 TO 13"
"171","4996","0","10 TO 11"
"171","4997","0","9 TO 10"
"171","4998","0","150X27,8"
"171","4999","0","156 X29"
"171","5000","0","156 X29."
"171","5001","0","155 X 29"
"171","5002","0","WHT-ORN"
"171","5003","0","WHT-VIOL"
"171","5004","0","175 MM"
"171","5005","0","175MM, M"
"171","5006","0","175MM ,"
"171","5007","0","K710SL"
"171","5008","0","K710"
"171","5009","0","right"
"171","5010","0","26T"
"171","5011","0","27T"
"171","5012","0","2X14MM"
"171","5013","0","SEALED"
"171","5014","0","3/8 """
"171","5016","0","20X2.25"
"171","5017","0","18 X 2.2"
"171","5018","0","20""X2.30"
"171","5019","0","20""X2.40"
"171","5020","0","20""X2.10"
"171","5021","0","36H,AERO"
"171","5022","0","36H,STRT"
"171","5023","0","MED/LAR"
"171","5024","0","48-55CM"
"171","5025","0","10"""
"171","5026","0","8.5"""
"171","5027","0","8.9 HT"
"171","5028","0","15-39MM"
"171","5029","0","21.7-26M"
"171","5030","0","130/130M"
"171","5031","0","1.5 - 10"
"171","5032","0","186MM"
"171","5035","0","CRMO"
"171","5036","0","WT-RD"
"171","5037","0","2XL"
"171","5038","0","CARB-RUB"
"171","5039","0","GUN MAT"
"171","5040","0","BLK- ORN"
"171","5041","0","BLK GUN"
"171","5042","0","BLK- MAT"
"171","5043","0","29 X 2."
"171","5044","0","CARB-BLK"
"171","5045","0","PEW-IRID"
"171","5046","0","CARB-PRI"
"171","5047","0","GLD-IRID"
"171","5048","0","SLV-GRY"
"171","5049","0","BLK-IRID"
"171","5050","0","BRONZE"
"171","5051","0","BLK-RUBY"
"171","5052","0","BLK-VIOL"
"171","5053","0","BLK-FIRE"
"171","5054","0","GRY-JADE"
"171","5055","0","CLR-IRID"
"171","5056","0","GRY-VIOL"
"171","5057","0","BLK-CHRO"
"171","5058","0","GRY-FIRE"
"171","5059","0","BLK-VLT"
"171","5060","0","ARMY-GRY"
"171","5061","0","262.MM"
"171","5062","0","BLU-IRID"
"171","5063","0","BLK-JADE"
"171","5064","0","BLK-BRON"
"171","5065","0","DS"
"171","5066","0","CRB-IRID"
"171","5067","0","7.25"
"171","5068","0","WHT-PRIZ"
"171","5069","0","9.25"""
"171","5070","0","9.5"""
"171","5071","0","26 X C32"
"171","5072","0","BLK-PRIN"
"171","5073","0","MERCADO"
"171","5074","0","BLK-PRIZ"
"171","5075","0","COULOMB"
"171","5076","0","BLU-XGRY"
"171","5077","0","BRN-IRID"
"171","5078","0","BURNET"
"171","5079","0","GRY-GRY"
"171","5080","0","ARMY-BRN"
"171","5081","0","ALU-ICE"
"171","5084","0","52MM X 4"
"171","5085","0","51MM X 4"
"171","5086","0","38CM"
"171","5087","0","FUL8.0"
"171","5088","0","FUL7.75"
"171","5089","0","28-25MM"
"171","5090","0","FUL7.625"
"171","5091","0","7.5 FUL"
"171","5092","0","43689"
"171","5093","0","MD"
"171","5095","0","CRIM RED"
"171","5096","0","45T"
"171","5097","0","2.1"
"171","5099","0","20X2.30"""
"171","5100","0","20X2.20"""
"171","5101","0","2.2"
"171","5102","0","GRY-BLAK"
"171","5103","0","7.81"
"171","5105","0","CR2032"
"171","5106","0","170MM/11"
"171","5107","0","40/42T"
"171","5108","0","1"" SET"
"171","5109","0","9""X33"""
"171","5111","0","200"
"171","5112","0","BK-WT"
"171","5113","0","6.75"
"171","5114","0","GRY-RED"
"171","5115","0","RAWPOLI"
"171","5116","0","39448"
"171","5117","0","45MM"
"171","5118","0","20X2.35"
"171","5120","0","TEAL-BLK"
"171","5121","0","SLV-BLK"
"171","5122","0","GRN-SLV"
"171","5123","0","54 CM"
"171","5124","0","BLK/GRY"
"171","5126","0","VP"
"171","5127","0","DRK BLU"
"171","5135","0","8.375"
"171","5150","0","rear"
"171","5155","0","47-49"
"171","5162","0","35-38"
"171","5164","0","43-46"
"171","5166","0","9.25 x"
"171","5171","0","11-32t"
"171","5176","0","9.5 x 4"
"171","5181","0","m/l-18.5"
"171","5186","0","155 mm"
"171","5191","0","11-34t"
"171","5201","0","xl 44-47"
"171","5216","0","l - 19.5"
"171","5223","0","medium."
"171","5228","0","750"
"171","5258","0","32 gm"
"171","5263","0","39-42"
"171","5268","0","32gm"
"171","5278","0","32 oz"
"171","5279","0","16 oz"
"171","5280","0","12.5 x2."
"171","5281","0","11 to 12"
"171","5282","0","11 8"
"171","5283","0","105"
"171","5284","0","1.95f"
"171","5285","0","86.5 mm"
"171","5286","0","85 links"
"171","5287","0","8 oz"
"171","5288","0","750ml"
"171","5289","0","700x35-4"
"171","5290","0","700x28-3"
"171","5291","0","'700*28c"
"171","5292","0","68-73 mm"
"171","5293","0","68 mm"
"171","5294","0","650ml"
"171","5295","0","61-73 mm"
"171","5296","0","31.8'60"
"171","5297","0","31.8'105"
"171","5299","0","31.8 '90"
"171","5300","0","'26""*1.5"
"171","5301","0","20 x2.4"
"171","5302","0","2.25s"
"171","5303","0","2.25f"
"171","5304","0","2 oz"
"171","5305","0","1m x 4 m"
"171","5306","0","mixed"
"171","5307","0","mint"
"171","5308","0","m 40-43"
"171","5309","0","lg/xl"
"171","5310","0","large l"
"171","5311","0","l -19.5"
"171","5312","0","green"
"171","5313","0","female"
"171","5314","0","carbon"
"171","5315","0","c.p."
"171","5316","0","blk-blue"
"171","5317","0","9.5"" x39"
"171","5318","0","9.5"" x 4"
"171","5319","0","9.25"" x"
"171","5320","0","9 sped"
"171","5321","0","xs 37-39"
"171","5322","0","xs 36-39"
"171","5323","0","silver"
"171","5324","0","s-15.5"
"171","5325","0","orange"
"171","5326","0","nvy"
"171","5327","0","26*1.75"
"171","5328","0","26*2.25"
"171","5329","0","26x1.75-2.125"
"171","6235","0","."
"171","6237","0","12-Oct"
"171","6238","0","11-Oct"
"171","6239","0","02-Jan"
"171","6240","0","01-01-2008"
"171","6241","0","10-May"
"171","6242","0","10-Jun"
"171","6243","0","10-Aug"
"171","6244","0","10-Apr"
"171","6245","0","11-Aug"
"171","6246","0","12-Nov"
"171","6247","0","10-Sep"
"171","6248","0","13-Dec"
"171","6249","0","11-Sep"
"171","6250","0","11-Jul"
"171","6251","0","03-01-2008"
"171","6252","0","12-Aug"
"171","6253","0","15-Dec"
"171","6254","0","16-Sep"
"171","6255","0","20x1.25-1.5 pv"
"171","6256","0","26*1.25"
"171","6257","0","26 *1.75"
"171","6258","0","Mar-32"
"171","6259","0","04-Mar"
"171","6260","0","08-Mar"
"171","6261","0","04-Nov"
"171","6262","0","06-Jul"
"171","6263","0","06-May"
"171","6264","0","08-Jun"
"171","6265","0","08-May"
"171","6266","0","09-Aug"
"171","6267","0","07-May"
"171","6268","0","09-Jul"
"171","6269","0","700x35-44c"
"171","6270","0","700*32C"
"171","6271","0","01-07-2002"
"171","6272","0","Jul-32"
"171","6273","0","08-Nov"
"171","6274","0","9.00"
"171","6276","0","20*1.75'"
"171","6279","0","1 - 1/8"
"171","6286","0","'26*1.5"
"171","6289","0","'700*28c"
"171","6291","0","'700*28c"
"171","6294","0","29*2-2.4"
"171","6296","0","'26*1.5"
"171","6299","0","'700*28c"
"171","6301","0","'700*28c"
"171","6304","0","8.5 x 36"
"171","6306","0","'700*28c"
"171","6309","0","1.8 mtr"
"171","6311","0","'700*28c"
"171","6314","0","xs 13.5"
"171","6316","0","20*1.75'"
"171","6319","0","1 bike"
"171","6321","0","20*1.75'"
"171","6324","0","20x1.25-1.5 pv"
"171","6326","0","20*1.75'"
"171","6329","0","700*28"
"171","6331","0","20*1.75'"
"171","6334","0","20*1.75'"
"171","6336","0","20*1.75'"
"171","6339","0","9.5x 43"
"171","6341","0","'26*1.5"
"171","6344","0","621ml"
"171","6346","0","20*1.75'"
"171","6349","0","5.0"
"171","6351","0","20*1.75'"
"171","6354","0","1 bike"
"171","6356","0","20*1.75'"
"171","6359","0","1 bike"
"171","6361","0","'26*1.5"
"171","6364","0","20x1.25-1.5 pv"
"171","6367","0","20*1.75'"
"171","6368","0","20*1.75'"
"171","6372","0","2.125"
"171","6375","0","2.125"
"171","6377","0","'26*1.5"
"171","6380","0","'26*1.5"
"171","6382","0","'26*1.5"
"171","6385","0","205 mm"
"171","6387","0","'26*1.5"
"171","6390","0","3.0 lit"
"171","6392","0","'26*1.5"
"171","6395","0","3.0 lit"
"171","6397","0","'700*28c"
"171","6400","0","s- 15.5"
"171","6404","0","'700*28c"
"171","6407","0","26oz"
"171","6409","0","'26*1.5"
"171","6412","0","m 52-57"
"171","6414","0","'26*1.5"
"171","6417","0","s 48-54"
"171","6419","0","'26*1.5"
"171","6422","0","3 bikes"
"171","6424","0","'26*1.5"
"171","6427","0","58-62"
"171","6431","0","'26*1.5"
"171","6434","0","130mm"
"171","6437","0","5mm"
"171","6439","0","'26*1.5"
"171","6442","0","m 17.5"
"171","6456","0","1ltr"
"171","6460","0","2oz"
